model,register,number,dim_id,dim_label,v_human,v_model,delta_v,se,b_d,score
claude_sonnet46,blog,008,dim10,LIX readability,40.308610,41.682304,-1.373693,1.028855,-1.335167,96.592060
claude_sonnet46,blog,008,dim11,Lexical diversity (MTLD),148.330965,95.466577,52.864388,7.800888,6.776714,64.360518
claude_sonnet46,blog,009,dim1,Subject drop,0.138462,0.062992,0.075469,0.012010,6.283936,45.494313
claude_sonnet46,blog,009,dim2,Subordination,0.418605,0.538721,-0.120116,0.027200,-4.416079,71.305649
claude_sonnet46,blog,009,dim3,NP length,2.700730,2.651515,0.049215,0.158667,0.310177,98.177723
claude_sonnet46,blog,009,dim4,Past tense,0.309091,0.291498,0.017593,0.040521,0.434169,94.308169
claude_sonnet46,blog,009,dim5,3rd person,21.505376,54.975261,-33.469885,2.697098,-12.409593,0.000000
claude_sonnet46,blog,009,dim6,Word length,5.668255,4.755140,0.913115,0.055770,16.372741,83.890717
claude_sonnet46,blog,009,dim7,Complementizers,0.655172,0.841270,-0.186097,0.031747,-5.861892,71.595656
claude_sonnet46,blog,009,dim8,BÍN coverage,0.957102,0.973832,-0.016730,0.010244,-1.633226,98.252015
claude_sonnet46,blog,009,dim9,Tree depth,6.831325,6.625000,0.206325,0.251564,0.820170,96.979718
claude_sonnet46,blog,009,dim10,LIX readability,43.138837,31.065276,12.073561,1.028855,11.734949,72.012317
claude_sonnet46,blog,009,dim11,Lexical diversity (MTLD),220.649030,70.733019,149.916010,7.800888,19.217813,32.056801
claude_sonnet46,blog,010,dim1,Subject drop,0.017241,0.055556,-0.038314,0.012010,-3.190217,0.000000
claude_sonnet46,blog,010,dim2,Subordination,0.402439,0.661290,-0.258851,0.027200,-9.516708,35.679374
claude_sonnet46,blog,010,dim3,NP length,2.712598,5.165746,-2.453147,0.158667,-15.461021,9.564667
claude_sonnet46,blog,010,dim4,Past tense,0.578571,0.128205,0.450366,0.040521,11.114403,22.158911
claude_sonnet46,blog,010,dim5,3rd person,50.293378,47.256098,3.037280,2.697098,1.126129,93.960874
claude_sonnet46,blog,010,dim6,Word length,5.334267,4.650714,0.683553,0.055770,12.256549,87.185618
claude_sonnet46,blog,010,dim7,Complementizers,0.365854,0.776119,-0.410266,0.031747,-12.922982,0.000000
claude_sonnet46,blog,010,dim8,BÍN coverage,0.985061,0.994123,-0.009062,0.010244,-0.884656,99.080057
claude_sonnet46,blog,010,dim9,Tree depth,8.050847,10.481481,-2.430634,0.251564,-9.662086,69.808967
claude_sonnet46,blog,010,dim10,LIX readability,43.829480,40.611391,3.218089,1.028855,3.127835,92.657707
claude_sonnet46,blog,010,dim11,Lexical diversity (MTLD),166.860826,89.504284,77.356542,7.800888,9.916376,53.640082
claude_sonnet46,blog,011,dim1,Subject drop,0.041096,0.018018,0.023078,0.012010,1.921571,43.843844
claude_sonnet46,blog,011,dim2,Subordination,0.282486,0.543974,-0.261488,0.027200,-9.613649,7.433225
claude_sonnet46,blog,011,dim3,NP length,2.408922,3.659517,-1.250595,0.158667,-7.881908,48.084848
claude_sonnet46,blog,011,dim4,Past tense,0.184932,0.074803,0.110128,0.040521,2.717812,40.449111
claude_sonnet46,blog,011,dim5,3rd person,28.029678,41.767848,-13.738170,2.697098,-5.093686,50.987058
claude_sonnet46,blog,011,dim6,Word length,5.335514,4.869048,0.466466,0.055770,8.364041,91.257330
claude_sonnet46,blog,011,dim7,Complementizers,0.482759,0.797753,-0.314994,0.031747,-9.922018,34.751204
claude_sonnet46,blog,011,dim8,BÍN coverage,0.982243,0.990260,-0.008017,0.010244,-0.782640,99.183807
claude_sonnet46,blog,011,dim9,Tree depth,6.750000,8.137931,-1.387931,0.251564,-5.517206,79.438059
claude_sonnet46,blog,011,dim10,LIX readability,42.116331,36.873138,5.243192,1.028855,5.096143,87.550690
claude_sonnet46,blog,011,dim11,Lexical diversity (MTLD),188.191985,83.010368,105.181618,7.800888,13.483288,44.109406
claude_sonnet46,blog,012,dim1,Subject drop,0.063492,0.049587,0.013905,0.012010,1.157819,78.099174
claude_sonnet46,blog,012,dim2,Subordination,0.443182,0.490741,-0.047559,0.027200,-1.748511,89.268756
claude_sonnet46,blog,012,dim3,NP length,2.689796,3.383598,-0.693802,0.158667,-4.372704,74.206148
claude_sonnet46,blog,012,dim4,Past tense,0.366197,0.067138,0.299059,0.040521,7.380362,18.333786
claude_sonnet46,blog,012,dim5,3rd person,34.195163,40.893961,-6.698798,2.697098,-2.483706,80.410099
claude_sonnet46,blog,012,dim6,Word length,5.078319,5.056443,0.021876,0.055770,0.392250,99.569228
claude_sonnet46,blog,012,dim7,Complementizers,0.413043,0.654762,-0.241718,0.031747,-7.613901,41.478697
claude_sonnet46,blog,012,dim8,BÍN coverage,0.979943,0.985623,-0.005680,0.010244,-0.554496,99.420374
claude_sonnet46,blog,012,dim9,Tree depth,7.794118,7.622047,0.172070,0.251564,0.684002,97.792304
claude_sonnet46,blog,012,dim10,LIX readability,38.643867,39.145406,-0.501539,1.028855,-0.487473,98.702151
claude_sonnet46,blog,012,dim11,Lexical diversity (MTLD),121.262082,86.746165,34.515917,7.800888,4.424614,71.536101
claude_sonnet46,blog,013,dim1,Subject drop,0.000000,0.018868,-0.018868,0.012010,-1.571032,0.000000
claude_sonnet46,blog,013,dim2,Subordination,0.443787,0.444056,-0.000269,0.027200,-0.009888,99.939394
claude_sonnet46,blog,013,dim3,NP length,2.975207,2.795580,0.179627,0.158667,1.132100,93.962554
claude_sonnet46,blog,013,dim4,Past tense,0.347222,0.118143,0.229079,0.040521,5.653340,34.025316
claude_sonnet46,blog,013,dim5,3rd person,25.577558,30.810811,-5.233253,2.697098,-1.940328,79.539669
claude_sonnet46,blog,013,dim6,Word length,5.507849,5.073850,0.433999,0.055770,7.781874,92.120359
claude_sonnet46,blog,013,dim7,Complementizers,0.552632,0.644068,-0.091436,0.031747,-2.880154,83.454399
claude_sonnet46,blog,013,dim8,BÍN coverage,0.987073,0.990315,-0.003242,0.010244,-0.316492,99.671554
claude_sonnet46,blog,013,dim9,Tree depth,8.203125,7.407407,0.795718,0.251564,3.163081,90.299824
claude_sonnet46,blog,013,dim10,LIX readability,45.075979,40.136589,4.939391,1.028855,4.800861,89.042078
claude_sonnet46,blog,013,dim11,Lexical diversity (MTLD),179.271015,127.320712,51.950303,7.800888,6.659537,71.021359
claude_sonnet46,blog,014,dim1,Subject drop,0.092593,0.021277,0.071316,0.012010,5.938103,22.978723
claude_sonnet46,blog,014,dim2,Subordination,0.510791,0.618110,-0.107319,0.027200,-3.945595,78.989686
claude_sonnet46,blog,014,dim3,NP length,3.710784,3.236152,0.474633,0.158667,2.991384,87.209369
claude_sonnet46,blog,014,dim4,Past tense,0.250000,0.093750,0.156250,0.040521,3.856029,37.500000
claude_sonnet46,blog,014,dim5,3rd person,20.408163,54.155496,-33.747333,2.697098,-12.512462,0.000000
claude_sonnet46,blog,014,dim6,Word length,5.490122,4.886007,0.604115,0.055770,10.832169,88.996328
claude_sonnet46,blog,014,dim7,Complementizers,0.512821,0.619565,-0.106745,0.031747,-3.362357,79.184783
claude_sonnet46,blog,014,dim8,BÍN coverage,0.986830,0.995175,-0.008345,0.010244,-0.814661,99.154363
claude_sonnet46,blog,014,dim9,Tree depth,8.500000,8.690722,-0.190722,0.251564,-0.758143,97.756216
claude_sonnet46,blog,014,dim10,LIX readability,44.436515,38.685063,5.751452,1.028855,5.590148,87.056924
claude_sonnet46,blog,014,dim11,Lexical diversity (MTLD),156.052338,102.621773,53.430565,7.800888,6.849293,65.761125
claude_sonnet46,blog,015,dim1,Subject drop,0.097222,0.010989,0.086233,0.012010,7.180180,11.302983
claude_sonnet46,blog,015,dim2,Subordination,0.339506,0.578723,-0.239217,0.027200,-8.794858,29.539652
claude_sonnet46,blog,015,dim3,NP length,2.381295,4.300752,-1.919457,0.158667,-12.097424,19.394407
claude_sonnet46,blog,015,dim4,Past tense,0.131148,0.111111,0.020036,0.040521,0.494471,84.722222
claude_sonnet46,blog,015,dim5,3rd person,28.363047,44.205496,-15.842449,2.697098,-5.873887,44.144052
claude_sonnet46,blog,015,dim6,Word length,5.356618,4.982723,0.373895,0.055770,6.704172,93.019947
claude_sonnet46,blog,015,dim7,Complementizers,0.500000,0.755814,-0.255814,0.031747,-8.057897,48.837209
claude_sonnet46,blog,015,dim8,BÍN coverage,0.997243,0.994471,0.002772,0.010244,0.270610,99.722034
claude_sonnet46,blog,015,dim9,Tree depth,7.093333,8.107527,-1.014194,0.251564,-4.031551,85.702159
claude_sonnet46,blog,015,dim10,LIX readability,41.430336,38.464957,2.965378,1.028855,2.882212,92.842496
claude_sonnet46,blog,015,dim11,Lexical diversity (MTLD),149.145111,82.737642,66.407469,7.800888,8.512809,55.474592
claude_sonnet46,news,001,dim1,Subject drop,0.056604,0.000000,0.056604,0.014436,3.920927,0.000000
claude_sonnet46,news,001,dim2,Subordination,0.262774,0.424390,-0.161617,0.016988,-9.513376,38.495935
claude_sonnet46,news,001,dim3,NP length,2.626298,2.631420,-0.005122,0.134172,-0.038178,99.804959
claude_sonnet46,news,001,dim4,Past tense,0.201835,0.363636,-0.161802,0.041950,-3.857042,19.834711
claude_sonnet46,news,001,dim5,3rd person,17.094017,19.880716,-2.786699,1.719430,-1.620711,83.697813
claude_sonnet46,news,001,dim6,Word length,5.443062,5.611898,-0.168836,0.062916,-2.683496,96.898146
claude_sonnet46,news,001,dim7,Complementizers,0.565217,0.392857,0.172360,0.045550,3.783963,69.505495
claude_sonnet46,news,001,dim8,BÍN coverage,0.955024,0.992918,-0.037894,0.004643,-8.161277,96.032142
claude_sonnet46,news,001,dim9,Tree depth,5.925926,8.648649,-2.722723,0.259321,-10.499424,54.054054
claude_sonnet46,news,001,dim10,LIX readability,38.192672,50.809126,-12.616454,1.367841,-9.223629,66.966297
claude_sonnet46,news,001,dim11,Lexical diversity (MTLD),140.897191,217.313261,-76.416070,6.738537,-11.340157,45.764660
claude_sonnet46,news,002,dim1,Subject drop,0.114754,0.021053,0.093701,0.014436,6.490673,18.345865
claude_sonnet46,news,002,dim2,Subordination,0.400000,0.424603,-0.024603,0.016988,-1.448238,93.849206
claude_sonnet46,news,002,dim3,NP length,3.082251,2.794393,0.287859,0.134172,2.145448,90.660769
claude_sonnet46,news,002,dim4,Past tense,0.351562,0.196262,0.155301,0.041950,3.702078,55.825545
claude_sonnet46,news,002,dim5,3rd person,25.854879,27.641278,-1.786399,1.719430,-1.038948,93.090671
claude_sonnet46,news,002,dim6,Word length,5.624074,4.969571,0.654503,0.062916,10.402746,88.362478
claude_sonnet46,news,002,dim7,Complementizers,0.567568,0.647059,-0.079491,0.045550,-1.745135,85.994398
claude_sonnet46,news,002,dim8,BÍN coverage,0.969444,0.985477,-0.016033,0.004643,-3.453047,98.346165
claude_sonnet46,news,002,dim9,Tree depth,8.081967,7.515789,0.566178,0.259321,2.183307,92.994555
claude_sonnet46,news,002,dim10,LIX readability,49.556770,35.002411,14.554359,1.367841,10.640391,70.630936
claude_sonnet46,news,002,dim11,Lexical diversity (MTLD),158.510372,114.166515,44.343857,6.738537,6.580636,72.024634
claude_sonnet46,news,003,dim1,Subject drop,0.000000,0.035714,-0.035714,0.014436,-2.473918,0.000000
claude_sonnet46,news,003,dim2,Subordination,0.402685,0.538462,-0.135777,0.016988,-7.992360,66.282051
claude_sonnet46,news,003,dim3,NP length,2.653543,3.593651,-0.940107,0.134172,-7.006745,64.571617
claude_sonnet46,news,003,dim4,Past tense,0.112069,0.128713,-0.016644,0.041950,-0.396759,85.148515
claude_sonnet46,news,003,dim5,3rd person,34.511785,27.654867,6.856917,1.719430,3.987902,80.131664
claude_sonnet46,news,003,dim6,Word length,5.193934,5.220818,-0.026884,0.062916,-0.427305,99.482387
claude_sonnet46,news,003,dim7,Complementizers,0.354839,0.700000,-0.345161,0.045550,-7.577603,2.727273
claude_sonnet46,news,003,dim8,BÍN coverage,0.985294,0.984958,0.000336,0.004643,0.072365,99.965899
claude_sonnet46,news,003,dim9,Tree depth,8.351852,9.447059,-1.095207,0.259321,-4.223361,86.886657
claude_sonnet46,news,003,dim10,LIX readability,44.727443,45.838663,-1.111220,1.367841,-0.812390,97.515575
claude_sonnet46,news,003,dim11,Lexical diversity (MTLD),120.676705,155.588440,-34.911735,6.738537,-5.180907,71.070029
claude_sonnet46,news,004,dim1,Subject drop,0.023810,0.043478,-0.019669,0.014436,-1.362448,17.391304
claude_sonnet46,news,004,dim2,Subordination,0.548387,0.560166,-0.011779,0.016988,-0.693351,97.852087
claude_sonnet46,news,004,dim3,NP length,4.005025,3.960656,0.044369,0.134172,0.330691,98.892157
claude_sonnet46,news,004,dim4,Past tense,0.390909,0.254902,0.136007,0.041950,3.242153,65.207478
claude_sonnet46,news,004,dim5,3rd person,30.176027,13.445378,16.730649,1.719430,9.730348,44.556489
claude_sonnet46,news,004,dim6,Word length,5.428041,5.432952,-0.004912,0.062916,-0.078066,99.909514
claude_sonnet46,news,004,dim7,Complementizers,0.675676,0.677778,-0.002102,0.045550,-0.046149,99.688889
claude_sonnet46,news,004,dim8,BÍN coverage,0.985144,0.992183,-0.007039,0.004643,-1.515998,99.285485
claude_sonnet46,news,004,dim9,Tree depth,9.478261,10.637681,-1.159420,0.259321,-4.470982,87.767584
claude_sonnet46,news,004,dim10,LIX readability,51.784606,53.806801,-2.022195,1.367841,-1.478385,96.094988
claude_sonnet46,news,004,dim11,Lexical diversity (MTLD),127.737636,200.071884,-72.334248,6.738537,-10.734414,43.372799
claude_sonnet46,news,005,dim1,Subject drop,0.142857,0.086207,0.056650,0.014436,3.924146,60.344828
claude_sonnet46,news,005,dim2,Subordination,0.518987,0.526316,-0.007328,0.016988,-0.431381,98.587933
claude_sonnet46,news,005,dim3,NP length,2.441281,3.494915,-1.053634,0.134172,-7.852874,56.840935
claude_sonnet46,news,005,dim4,Past tense,0.126050,0.178771,-0.052721,0.041950,-1.256758,58.175047
claude_sonnet46,news,005,dim5,3rd person,21.686747,34.647551,-12.960804,1.719430,-7.537851,40.236294
claude_sonnet46,news,005,dim6,Word length,5.008612,5.357510,-0.348897,0.062916,-5.545413,93.034055
claude_sonnet46,news,005,dim7,Complementizers,0.733333,0.507692,0.225641,0.045550,4.953679,69.230769
claude_sonnet46,news,005,dim8,BÍN coverage,0.951196,0.992298,-0.041102,0.004643,-8.852187,95.678914
claude_sonnet46,news,005,dim9,Tree depth,5.900000,9.700000,-3.800000,0.259321,-14.653644,35.593220
claude_sonnet46,news,005,dim10,LIX readability,32.979845,50.885230,-17.905385,1.367841,-13.090257,45.708098
claude_sonnet46,news,005,dim11,Lexical diversity (MTLD),105.237538,180.626908,-75.389370,6.738537,-11.187795,28.362663
claude_sonnet46,news,006,dim1,Subject drop,0.034483,0.000000,0.034483,0.014436,2.388610,0.000000
claude_sonnet46,news,006,dim2,Subordination,0.428571,0.392562,0.036009,0.016988,2.119656,91.597796
claude_sonnet46,news,006,dim3,NP length,2.832669,2.861333,-0.028664,0.134172,-0.213637,98.988092
claude_sonnet46,news,006,dim4,Past tense,0.245902,0.325000,-0.079098,0.041950,-1.885556,67.833333
claude_sonnet46,news,006,dim5,3rd person,34.081463,12.227539,21.853924,1.719430,12.709985,35.877387
claude_sonnet46,news,006,dim6,Word length,5.462031,5.622772,-0.160741,0.062916,-2.554830,97.057128
claude_sonnet46,news,006,dim7,Complementizers,0.311111,0.530303,-0.219192,0.045550,-4.812096,29.545455
claude_sonnet46,news,006,dim8,BÍN coverage,0.949680,0.985624,-0.035944,0.004643,-7.741303,96.215146
claude_sonnet46,news,006,dim9,Tree depth,8.169492,9.032967,-0.863476,0.259321,-3.329753,89.430487
claude_sonnet46,news,006,dim10,LIX readability,48.317307,51.684237,-3.366930,1.367841,-2.461493,93.031628
claude_sonnet46,news,006,dim11,Lexical diversity (MTLD),144.852209,175.092532,-30.240323,6.738537,-4.487669,79.123326
claude_sonnet46,news,007,dim1,Subject drop,0.032787,0.000000,0.032787,0.014436,2.271138,0.000000
claude_sonnet46,news,007,dim2,Subordination,0.465116,0.481100,-0.015983,0.016988,-0.940844,96.563574
claude_sonnet46,news,007,dim3,NP length,2.817814,3.426997,-0.609183,0.134172,-4.540325,78.380989
claude_sonnet46,news,007,dim4,Past tense,0.121429,0.428571,-0.307143,0.041950,-7.321706,0.000000
claude_sonnet46,news,007,dim5,3rd person,34.338358,23.701462,10.636896,1.719430,6.186293,69.023283
claude_sonnet46,news,007,dim6,Word length,5.134384,5.539674,-0.405290,0.062916,-6.441731,92.106351
claude_sonnet46,news,007,dim7,Complementizers,0.489362,0.473118,0.016243,0.045550,0.356605,96.680692
claude_sonnet46,news,007,dim8,BÍN coverage,0.985171,0.991848,-0.006677,0.004643,-1.438034,99.322250
claude_sonnet46,news,007,dim9,Tree depth,8.322581,9.833333,-1.510753,0.259321,-5.825798,81.847545
claude_sonnet46,news,007,dim10,LIX readability,41.683718,53.046066,-11.362349,1.367841,-8.306778,72.741518
claude_sonnet46,news,007,dim11,Lexical diversity (MTLD),110.346648,177.799707,-67.453059,6.738537,-10.010045,38.871673
claude_sonnet46,news,008,dim1,Subject drop,0.103448,0.000000,0.103448,0.014436,7.165831,0.000000
claude_sonnet46,news,008,dim2,Subordination,0.284672,0.504950,-0.220279,0.016988,-12.966476,22.619954
claude_sonnet46,news,008,dim3,NP length,2.919679,3.109023,-0.189344,0.134172,-1.411205,93.514908
claude_sonnet46,news,008,dim4,Past tense,0.212389,0.571429,-0.359039,0.041950,-8.558817,0.000000
claude_sonnet46,news,008,dim5,3rd person,22.076860,41.222459,-19.145599,1.719430,-11.134855,13.277528
claude_sonnet46,news,008,dim6,Word length,5.273576,5.463526,-0.189950,0.062916,-3.019084,96.398085
claude_sonnet46,news,008,dim7,Complementizers,0.666667,0.475610,0.191057,0.045550,4.194426,71.341463
claude_sonnet46,news,008,dim8,BÍN coverage,0.970121,0.987842,-0.017721,0.004643,-3.816593,98.173321
claude_sonnet46,news,008,dim9,Tree depth,7.741935,10.574074,-2.832139,0.259321,-10.921356,63.418210
claude_sonnet46,news,008,dim10,LIX readability,45.478058,52.679331,-7.201273,1.367841,-5.264702,84.165389
claude_sonnet46,news,008,dim11,Lexical diversity (MTLD),133.488218,156.967195,-23.478976,6.738537,-3.484284,82.411199
claude_sonnet46,news,009,dim1,Subject drop,0.040541,0.012346,0.028195,0.014436,1.953050,30.452675
claude_sonnet46,news,009,dim2,Subordination,0.438596,0.494340,-0.055743,0.016988,-3.281257,87.290566
claude_sonnet46,news,009,dim3,NP length,2.485401,3.221884,-0.736483,0.134172,-5.489105,70.367643
claude_sonnet46,news,009,dim4,Past tense,0.151316,0.038627,0.112689,0.041950,2.686297,25.527151
claude_sonnet46,news,009,dim5,3rd person,21.523179,28.862479,-7.339300,1.719430,-4.268450,65.900483
claude_sonnet46,news,009,dim6,Word length,5.265696,5.288486,-0.022790,0.062916,-0.362219,99.567208
claude_sonnet46,news,009,dim7,Complementizers,0.392157,0.431818,-0.039661,0.045550,-0.870717,89.886364
claude_sonnet46,news,009,dim8,BÍN coverage,0.988171,0.996871,-0.008700,0.004643,-1.873730,99.119586
claude_sonnet46,news,009,dim9,Tree depth,7.697368,9.407407,-1.710039,0.259321,-6.594290,77.784109
claude_sonnet46,news,009,dim10,LIX readability,41.117944,46.073827,-4.955883,1.367841,-3.623144,87.947153
claude_sonnet46,news,009,dim11,Lexical diversity (MTLD),128.888295,141.727588,-12.839294,6.738537,-1.905353,90.038433
claude_sonnet46,news,010,dim1,Subject drop,0.029851,0.010101,0.019750,0.014436,1.368058,33.838384
claude_sonnet46,news,010,dim2,Subordination,0.297872,0.353571,-0.055699,0.016988,-3.278665,81.301020
claude_sonnet46,news,010,dim3,NP length,2.482890,2.548571,-0.065682,0.134172,-0.489534,97.354627
claude_sonnet46,news,010,dim4,Past tense,0.464052,0.156780,0.307273,0.041950,7.324799,33.784913
claude_sonnet46,news,010,dim5,3rd person,37.581699,32.144944,5.436755,1.719430,3.161953,85.533504
