model,register,number,dim_id,dim_label,v_human,v_model,delta_v,se,b_d,score
le_chat_fast,academic,014,dim7,Complementizers,0.850000,0.777778,0.072222,0.030356,2.379177,91.503268
le_chat_fast,academic,014,dim9,Tree depth,6.269663,6.349398,-0.079735,0.213457,-0.373540,98.728246
le_chat_fast,academic,014,dim10,LIX readability,52.363095,49.298521,3.064574,1.445323,2.120338,94.147454
le_chat_fast,academic,014,dim11,Lexical diversity (MTLD),278.760408,66.702854,212.057554,10.482520,20.229636,23.928382
le_chat_fast,academic,015,dim1,Subject drop,0.057692,0.055556,0.002137,0.012185,0.175363,96.296296
le_chat_fast,academic,015,dim2,Subordination,0.449664,0.574713,-0.125048,0.020988,-5.957958,72.190770
le_chat_fast,academic,015,dim3,NP length,2.969828,4.384615,-1.414788,0.156208,-9.057071,52.361282
le_chat_fast,academic,015,dim4,Past tense,0.285714,0.350000,-0.064286,0.044566,-1.442497,77.500000
le_chat_fast,academic,015,dim5,3rd person,26.178010,25.435074,0.742937,1.478331,0.502551,97.161981
le_chat_fast,academic,015,dim6,Word length,5.233397,5.736691,-0.503294,0.070790,-7.109716,90.383032
le_chat_fast,academic,015,dim7,Complementizers,0.604651,0.575000,0.029651,0.030356,0.976782,95.096154
le_chat_fast,academic,015,dim9,Tree depth,9.113208,9.805556,-0.692348,0.213457,-3.243501,92.402807
le_chat_fast,academic,015,dim10,LIX readability,44.376204,56.859512,-12.483309,1.445323,-8.637036,71.869363
le_chat_fast,academic,015,dim11,Lexical diversity (MTLD),127.188019,80.659650,46.528369,10.482520,4.438663,63.417648
le_chat_fast,blog,001,dim1,Subject drop,0.051724,0.000000,0.051724,0.012010,4.306793,0.000000
le_chat_fast,blog,001,dim2,Subordination,0.534884,0.237885,0.296998,0.027200,10.919187,44.474239
le_chat_fast,blog,001,dim3,NP length,3.396226,2.120393,1.275833,0.158667,8.040970,62.433797
le_chat_fast,blog,001,dim4,Past tense,0.136364,0.004854,0.131509,0.040521,3.245463,3.559871
le_chat_fast,blog,001,dim5,3rd person,29.268293,98.811757,-69.543465,2.697098,-25.784554,0.000000
le_chat_fast,blog,001,dim6,Word length,5.274474,4.809663,0.464811,0.055770,8.334353,91.187544
le_chat_fast,blog,001,dim7,Complementizers,0.448980,1.000000,-0.551020,0.031747,-17.356620,0.000000
le_chat_fast,blog,001,dim9,Tree depth,9.166667,6.129032,3.037634,0.251564,12.074991,66.862170
le_chat_fast,blog,001,dim10,LIX readability,44.618968,30.083983,14.534985,1.028855,14.127340,67.424202
le_chat_fast,blog,001,dim11,Lexical diversity (MTLD),160.125544,21.198361,138.927183,7.800888,17.809149,13.238588
le_chat_fast,blog,002,dim6,Word length,5.383410,4.080391,1.303019,0.055770,23.363972,75.795650
le_chat_fast,blog,002,dim10,LIX readability,45.540234,13.154132,32.386102,1.028855,31.477808,28.884639
le_chat_fast,blog,002,dim11,Lexical diversity (MTLD),181.300912,13.086853,168.214059,7.800888,21.563450,7.218305
le_chat_fast,blog,003,dim6,Word length,5.309091,4.708721,0.600370,0.055770,10.765018,88.691661
le_chat_fast,blog,003,dim10,LIX readability,44.599729,35.257912,9.341816,1.028855,9.079818,79.054096
le_chat_fast,blog,003,dim11,Lexical diversity (MTLD),157.471822,35.679971,121.791852,7.800888,15.612562,22.658003
le_chat_fast,blog,004,dim6,Word length,5.214087,3.955787,1.258300,0.055770,22.562130,75.867293
le_chat_fast,blog,004,dim10,LIX readability,38.829428,26.527575,12.301853,1.028855,11.956838,68.318223
le_chat_fast,blog,004,dim11,Lexical diversity (MTLD),152.315500,20.396888,131.918612,7.800888,16.910717,13.391210
le_chat_fast,blog,005,dim6,Word length,5.576177,3.884810,1.691367,0.055770,30.327294,69.667981
le_chat_fast,blog,005,dim10,LIX readability,42.148381,31.028222,11.120159,1.028855,10.808285,73.616640
le_chat_fast,blog,005,dim11,Lexical diversity (MTLD),203.663225,30.041834,173.621392,7.800888,22.256619,14.750740
le_chat_fast,blog,010,dim1,Subject drop,0.017241,0.000000,0.017241,0.012010,1.435598,0.000000
le_chat_fast,blog,010,dim2,Subordination,0.402439,0.534483,-0.132044,0.027200,-4.854608,67.189133
le_chat_fast,blog,010,dim3,NP length,2.712598,3.236842,-0.524244,0.158667,-3.304058,80.673745
le_chat_fast,blog,010,dim4,Past tense,0.578571,0.009091,0.569481,0.040521,14.053974,1.571268
le_chat_fast,blog,010,dim5,3rd person,50.293378,96.180082,-45.886704,2.697098,-17.013363,8.761937
le_chat_fast,blog,010,dim6,Word length,5.334267,3.980931,1.353336,0.055770,24.266188,74.629383
le_chat_fast,blog,010,dim7,Complementizers,0.365854,0.647059,-0.281205,0.031747,-8.857696,23.137255
le_chat_fast,blog,010,dim9,Tree depth,8.050847,7.930693,0.120154,0.251564,0.477629,98.507556
le_chat_fast,blog,010,dim10,LIX readability,43.829480,26.252509,17.576971,1.028855,17.084011,59.896922
le_chat_fast,blog,010,dim11,Lexical diversity (MTLD),166.860826,20.103057,146.757769,7.800888,18.812956,12.047799
le_chat_fast,blog,011,dim1,Subject drop,0.041096,0.000000,0.041096,0.012010,3.421836,0.000000
le_chat_fast,blog,011,dim2,Subordination,0.282486,0.483974,-0.201488,0.027200,-7.407755,28.673077
le_chat_fast,blog,011,dim3,NP length,2.408922,1.886842,0.522080,0.158667,3.290421,78.327242
le_chat_fast,blog,011,dim4,Past tense,0.184932,0.003984,0.180947,0.040521,4.465527,2.154346
le_chat_fast,blog,011,dim5,3rd person,28.029678,77.123502,-49.093823,2.697098,-18.202463,0.000000
le_chat_fast,blog,011,dim6,Word length,5.335514,4.175963,1.159551,0.055770,20.791488,78.267308
le_chat_fast,blog,011,dim7,Complementizers,0.482759,0.656250,-0.173491,0.031747,-5.464814,64.062500
le_chat_fast,blog,011,dim9,Tree depth,6.750000,9.606061,-2.856061,0.251564,-11.353212,57.687991
le_chat_fast,blog,011,dim10,LIX readability,42.116331,29.073248,13.043083,1.028855,12.677280,69.030818
le_chat_fast,blog,011,dim11,Lexical diversity (MTLD),188.191985,41.583012,146.608973,7.800888,18.793882,22.096059
le_chat_fast,blog,012,dim1,Subject drop,0.063492,0.017241,0.046251,0.012010,3.851048,27.155172
le_chat_fast,blog,012,dim2,Subordination,0.443182,0.661972,-0.218790,0.027200,-8.043849,50.631997
le_chat_fast,blog,012,dim3,NP length,2.689796,2.762431,-0.072635,0.158667,-0.457784,97.299608
le_chat_fast,blog,012,dim4,Past tense,0.366197,0.007519,0.358678,0.040521,8.851675,2.053210
le_chat_fast,blog,012,dim5,3rd person,34.195163,46.858360,-12.663197,2.697098,-4.695120,62.967869
le_chat_fast,blog,012,dim6,Word length,5.078319,4.793023,0.285296,0.055770,5.115535,94.382083
le_chat_fast,blog,012,dim7,Complementizers,0.413043,0.600000,-0.186957,0.031747,-5.888953,54.736842
le_chat_fast,blog,012,dim9,Tree depth,7.794118,8.448276,-0.654158,0.251564,-2.600364,91.607027
le_chat_fast,blog,012,dim10,LIX readability,38.643867,35.408982,3.234885,1.028855,3.144160,91.628981
le_chat_fast,blog,012,dim11,Lexical diversity (MTLD),121.262082,59.988952,61.273130,7.800888,7.854635,49.470495
le_chat_fast,blog,013,dim1,Subject drop,0.000000,0.000000,0.000000,0.012010,0.000000,100.000000
le_chat_fast,blog,013,dim2,Subordination,0.443787,0.216667,0.227120,0.027200,8.350113,48.822222
le_chat_fast,blog,013,dim3,NP length,2.975207,1.877358,1.097848,0.158667,6.919214,63.100105
le_chat_fast,blog,013,dim4,Past tense,0.347222,0.000000,0.347222,0.040521,8.568953,0.000000
le_chat_fast,blog,013,dim5,3rd person,25.577558,38.901602,-13.324044,2.697098,-4.940141,47.907286
le_chat_fast,blog,013,dim6,Word length,5.507849,5.756410,-0.248562,0.055770,-4.456870,95.487137
le_chat_fast,blog,013,dim7,Complementizers,0.552632,0.500000,0.052632,0.031747,1.657845,90.476190
le_chat_fast,blog,013,dim9,Tree depth,8.203125,7.360000,0.843125,0.251564,3.351531,89.721905
le_chat_fast,blog,013,dim10,LIX readability,45.075979,45.213675,-0.137696,1.028855,-0.133834,99.694525
le_chat_fast,blog,013,dim11,Lexical diversity (MTLD),179.271015,58.399508,120.871507,7.800888,15.494583,32.576102
le_chat_fast,blog,014,dim1,Subject drop,0.092593,0.000000,0.092593,0.012010,7.709692,0.000000
le_chat_fast,blog,014,dim2,Subordination,0.510791,0.676768,-0.165976,0.027200,-6.102145,67.506046
le_chat_fast,blog,014,dim3,NP length,3.710784,7.208791,-3.498007,0.158667,-22.046273,5.734028
le_chat_fast,blog,014,dim4,Past tense,0.250000,0.083333,0.166667,0.040521,4.113098,33.333333
le_chat_fast,blog,014,dim5,3rd person,20.408163,71.512309,-51.104146,2.697098,-18.947828,0.000000
le_chat_fast,blog,014,dim6,Word length,5.490122,4.565891,0.924231,0.055770,16.572050,83.165569
le_chat_fast,blog,014,dim7,Complementizers,0.512821,0.288462,0.224359,0.031747,7.067095,56.250000
le_chat_fast,blog,014,dim9,Tree depth,8.500000,13.000000,-4.500000,0.251564,-17.888084,47.058824
le_chat_fast,blog,014,dim10,LIX readability,44.436515,48.046512,-3.609996,1.028855,-3.508751,91.876059
le_chat_fast,blog,014,dim11,Lexical diversity (MTLD),156.052338,47.735470,108.316868,7.800888,13.885197,30.589398
le_chat_fast,blog,015,dim6,Word length,5.356618,4.893631,0.462987,0.055770,8.301654,91.356727
le_chat_fast,blog,015,dim10,LIX readability,41.430336,45.126452,-3.696116,1.028855,-3.592456,91.078720
le_chat_fast,blog,015,dim11,Lexical diversity (MTLD),149.145111,25.668891,123.476220,7.800888,15.828482,17.210682
le_chat_fast,news,001,dim1,Subject drop,0.056604,0.000000,0.056604,0.014436,3.920927,0.000000
le_chat_fast,news,001,dim2,Subordination,0.262774,0.222222,0.040552,0.016988,2.387019,84.567901
le_chat_fast,news,001,dim3,NP length,2.626298,2.044944,0.581354,0.134172,4.332906,77.864132
le_chat_fast,news,001,dim4,Past tense,0.201835,0.302326,-0.100491,0.041950,-2.395509,50.211416
le_chat_fast,news,001,dim5,3rd person,17.094017,33.057851,-15.963834,1.719430,-9.284378,6.611570
le_chat_fast,news,001,dim6,Word length,5.443062,5.144172,0.298890,0.062916,4.750600,94.508782
le_chat_fast,news,001,dim7,Complementizers,0.565217,0.444444,0.120773,0.045550,2.651426,78.632479
le_chat_fast,news,001,dim9,Tree depth,5.925926,7.500000,-1.574074,0.259321,-6.069979,73.437500
le_chat_fast,news,001,dim10,LIX readability,38.192672,48.508589,-10.315917,1.367841,-7.541754,72.989801
le_chat_fast,news,001,dim11,Lexical diversity (MTLD),140.897191,100.571712,40.325478,6.738537,5.984308,71.379502
le_chat_fast,news,002,dim1,Subject drop,0.114754,0.053571,0.061183,0.014436,4.238105,46.683673
le_chat_fast,news,002,dim2,Subordination,0.400000,0.447761,-0.047761,0.016988,-2.811409,88.059701
le_chat_fast,news,002,dim3,NP length,3.082251,2.607930,0.474322,0.134172,3.535181,84.611196
le_chat_fast,news,002,dim4,Past tense,0.351562,0.159509,0.192053,0.041950,4.578188,45.371506
le_chat_fast,news,002,dim5,3rd person,25.854879,61.759729,-35.904850,1.719430,-20.881838,0.000000
le_chat_fast,news,002,dim6,Word length,5.624074,4.371429,1.252646,0.062916,19.909696,77.727080
le_chat_fast,news,002,dim7,Complementizers,0.567568,0.535714,0.031853,0.045550,0.699301,94.387755
le_chat_fast,news,002,dim9,Tree depth,8.081967,8.928571,-0.846604,0.259321,-3.264694,89.524775
le_chat_fast,news,002,dim10,LIX readability,49.556770,32.103448,17.453322,1.367841,12.759763,64.781156
le_chat_fast,news,002,dim11,Lexical diversity (MTLD),158.510372,45.126393,113.383979,6.738537,16.826201,28.469047
le_chat_fast,news,003,dim1,Subject drop,0.000000,0.024390,-0.024390,0.014436,-1.689505,0.000000
le_chat_fast,news,003,dim2,Subordination,0.402685,0.582734,-0.180049,0.016988,-10.598398,55.287770
le_chat_fast,news,003,dim3,NP length,2.653543,4.533835,-1.880291,0.134172,-14.014060,29.140358
le_chat_fast,news,003,dim4,Past tense,0.112069,0.027027,0.085042,0.041950,2.027239,24.116424
le_chat_fast,news,003,dim5,3rd person,34.511785,60.394890,-25.883105,1.719430,-15.053309,25.002125
le_chat_fast,news,003,dim6,Word length,5.193934,5.155612,0.038322,0.062916,0.609088,99.262186
le_chat_fast,news,003,dim7,Complementizers,0.354839,0.437500,-0.082661,0.045550,-1.814730,76.704545
le_chat_fast,news,003,dim9,Tree depth,8.351852,9.642857,-1.291005,0.259321,-4.978403,84.542287
le_chat_fast,news,003,dim10,LIX readability,44.727443,39.147461,5.579981,1.367841,4.079409,87.524480
le_chat_fast,news,003,dim11,Lexical diversity (MTLD),120.676705,75.447509,45.229196,6.738537,6.712020,62.520359
le_chat_fast,news,004,dim1,Subject drop,0.023810,0.031250,-0.007440,0.014436,-0.515400,68.750000
le_chat_fast,news,004,dim2,Subordination,0.548387,0.572093,-0.023706,0.016988,-1.395423,95.677155
le_chat_fast,news,004,dim3,NP length,4.005025,3.760000,0.245025,0.134172,1.826205,93.882058
le_chat_fast,news,004,dim4,Past tense,0.390909,0.032432,0.358477,0.041950,8.545407,8.296669
le_chat_fast,news,004,dim5,3rd person,30.176027,42.498390,-12.322363,1.719430,-7.166541,59.165057
le_chat_fast,news,004,dim6,Word length,5.428041,5.000000,0.428041,0.062916,6.803332,92.114266
le_chat_fast,news,004,dim7,Complementizers,0.675676,0.161765,0.513911,0.045550,11.282300,23.941176
le_chat_fast,news,004,dim9,Tree depth,9.478261,10.640625,-1.162364,0.259321,-4.482334,87.736525
le_chat_fast,news,004,dim10,LIX readability,51.784606,46.259834,5.524772,1.367841,4.039047,89.331247
le_chat_fast,news,004,dim11,Lexical diversity (MTLD),127.737636,64.263373,63.474264,6.738537,9.419591,50.308879
le_chat_fast,news,005,dim1,Subject drop,0.142857,0.000000,0.142857,0.014436,9.895672,0.000000
le_chat_fast,news,005,dim2,Subordination,0.518987,0.416107,0.102880,0.016988,6.055914,80.176788
le_chat_fast,news,005,dim3,NP length,2.441281,3.222707,-0.781426,0.134172,-5.824073,67.991139
le_chat_fast,news,005,dim4,Past tense,0.126050,0.060150,0.065900,0.041950,1.570933,47.719298
le_chat_fast,news,005,dim5,3rd person,21.686747,26.556017,-4.869270,1.719430,-2.831910,77.547257
le_chat_fast,news,005,dim6,Word length,5.008612,5.534644,-0.526032,0.062916,-8.360811,89.497455
le_chat_fast,news,005,dim7,Complementizers,0.733333,0.408163,0.325170,0.045550,7.138720,55.658627
le_chat_fast,news,005,dim9,Tree depth,5.900000,7.671429,-1.771429,0.259321,-6.831022,69.975787
le_chat_fast,news,005,dim10,LIX readability,32.979845,46.470770,-13.490925,1.367841,-9.862937,59.093424
le_chat_fast,news,005,dim11,Lexical diversity (MTLD),105.237538,102.961409,2.276129,6.738537,0.337778,97.837151
le_chat_fast,news,006,dim1,Subject drop,0.034483,0.000000,0.034483,0.014436,2.388610,0.000000
le_chat_fast,news,006,dim2,Subordination,0.428571,0.581633,-0.153061,0.016988,-9.009778,64.285714
le_chat_fast,news,006,dim3,NP length,2.832669,2.276316,0.556354,0.134172,4.146576,80.359390
le_chat_fast,news,006,dim4,Past tense,0.245902,0.084337,0.161564,0.041950,3.851388,34.297189
le_chat_fast,news,006,dim5,3rd person,34.081463,41.604755,-7.523292,1.719430,-4.375458,77.925561
le_chat_fast,news,006,dim6,Word length,5.462031,5.095779,0.366252,0.062916,5.821251,93.294584
le_chat_fast,news,006,dim7,Complementizers,0.311111,0.290323,0.020789,0.045550,0.456387,93.317972
le_chat_fast,news,006,dim9,Tree depth,8.169492,9.321429,-1.151937,0.259321,-4.442125,85.899526
le_chat_fast,news,006,dim10,LIX readability,48.317307,43.915584,4.401723,1.367841,3.218009,90.889967
le_chat_fast,news,006,dim11,Lexical diversity (MTLD),144.852209,91.217765,53.634445,6.738537,7.959360,62.972988
le_chat_fast,news,007,dim1,Subject drop,0.032787,0.028571,0.004215,0.014436,0.292003,87.142857
le_chat_fast,news,007,dim2,Subordination,0.465116,0.518182,-0.053066,0.016988,-3.123644,88.590909
le_chat_fast,news,007,dim3,NP length,2.817814,2.304094,0.513720,0.134172,3.828825,81.768838
le_chat_fast,news,007,dim4,Past tense,0.121429,0.096154,0.025275,0.041950,0.602502,79.185520
le_chat_fast,news,007,dim5,3rd person,34.338358,26.615970,7.722389,1.719430,4.491250,77.510897
le_chat_fast,news,007,dim6,Word length,5.134384,5.262431,-0.128047,0.062916,-2.035198,97.506083
le_chat_fast,news,007,dim7,Complementizers,0.489362,0.319149,0.170213,0.045550,3.736818,65.217391
le_chat_fast,news,007,dim9,Tree depth,8.322581,9.628571,-1.305991,0.259321,-5.036191,84.307863
le_chat_fast,news,007,dim10,LIX readability,41.683718,46.652565,-4.968847,1.367841,-3.632622,88.079644
le_chat_fast,news,007,dim11,Lexical diversity (MTLD),110.346648,87.283175,23.063472,6.738537,3.422623,79.099073
le_chat_fast,news,008,dim1,Subject drop,0.103448,0.000000,0.103448,0.014436,7.165831,0.000000
le_chat_fast,news,008,dim2,Subordination,0.284672,0.527397,-0.242726,0.016988,-14.287779,14.734809
le_chat_fast,news,008,dim3,NP length,2.919679,4.285714,-1.366036,0.134172,-10.181244,53.212812
le_chat_fast,news,008,dim4,Past tense,0.212389,0.148936,0.063453,0.041950,1.512605,70.124113
le_chat_fast,news,008,dim5,3rd person,22.076860,54.518297,-32.441437,1.719430,-18.867558,0.000000
le_chat_fast,news,008,dim6,Word length,5.273576,4.860669,0.412907,0.062916,6.562798,92.170260
le_chat_fast,news,008,dim7,Complementizers,0.666667,0.186667,0.480000,0.045550,10.537826,28.000000
le_chat_fast,news,008,dim9,Tree depth,7.741935,11.132075,-3.390140,0.259321,-13.073133,56.210692
le_chat_fast,news,008,dim10,LIX readability,45.478058,47.981553,-2.503495,1.367841,-1.830253,94.495159
le_chat_fast,news,008,dim11,Lexical diversity (MTLD),133.488218,53.937042,79.551176,6.738537,11.805408,40.405845
le_chat_fast,news,009,dim1,Subject drop,0.040541,0.000000,0.040541,0.014436,2.808231,0.000000
le_chat_fast,news,009,dim2,Subordination,0.438596,0.640000,-0.201404,0.016988,-11.855393,54.080000
le_chat_fast,news,009,dim3,NP length,2.485401,1.993197,0.492204,0.134172,3.668463,80.196190
le_chat_fast,news,009,dim4,Past tense,0.151316,0.000000,0.151316,0.041950,3.607083,0.000000
le_chat_fast,news,009,dim5,3rd person,21.523179,10.263930,11.259249,1.719430,6.548247,47.687796
le_chat_fast,news,009,dim6,Word length,5.265696,4.840491,0.425205,0.062916,6.758263,91.924994
le_chat_fast,news,009,dim7,Complementizers,0.392157,0.111111,0.281046,0.045550,6.170023,28.333333
le_chat_fast,news,009,dim9,Tree depth,7.697368,10.888889,-3.191520,0.259321,-12.307212,58.537512
le_chat_fast,news,009,dim10,LIX readability,41.117944,47.921154,-6.803210,1.367841,-4.973687,83.454400
le_chat_fast,news,009,dim11,Lexical diversity (MTLD),128.888295,29.003259,99.885035,6.738537,14.822956,22.502633
le_chat_fast,news,010,dim1,Subject drop,0.029851,0.000000,0.029851,0.014436,2.067752,0.000000
le_chat_fast,news,010,dim2,Subordination,0.297872,0.407207,-0.109335,0.016988,-6.435875,63.294723
le_chat_fast,news,010,dim3,NP length,2.482890,3.232855,-0.749965,0.134172,-5.589589,69.794666
le_chat_fast,news,010,dim4,Past tense,0.464052,0.628770,-0.164718,0.041950,-3.926566,64.504428
le_chat_fast,news,010,dim5,3rd person,37.581699,31.875659,5.706041,1.719430,3.318566,84.816970
le_chat_fast,news,010,dim6,Word length,4.756633,4.085864,0.670769,0.062916,10.661276,85.898247
le_chat_fast,news,010,dim7,Complementizers,0.700000,0.550000,0.150000,0.045550,3.293071,78.571429
le_chat_fast,news,010,dim9,Tree depth,7.428571,10.289157,-2.860585,0.259321,-11.031052,61.492122
le_chat_fast,news,010,dim10,LIX readability,33.323092,27.879822,5.443270,1.367841,3.979462,83.665172
le_chat_fast,news,010,dim11,Lexical diversity (MTLD),129.034722,43.019162,86.015560,6.738537,12.764723,33.339214
le_chat_fast,news,011,dim1,Subject drop,0.052632,0.000000,0.052632,0.014436,3.645774,0.000000
le_chat_fast,news,011,dim2,Subordination,0.500000,0.453125,0.046875,0.016988,2.759245,90.625000
le_chat_fast,news,011,dim3,NP length,2.884774,3.263736,-0.378963,0.134172,-2.824458,86.863351
le_chat_fast,news,011,dim4,Past tense,0.186667,0.019231,0.167436,0.041950,3.991356,10.302198
le_chat_fast,news,011,dim5,3rd person,38.118410,35.447761,2.670649,1.719430,1.553218,92.993808
le_chat_fast,news,011,dim6,Word length,4.968635,5.127572,-0.158937,0.062916,-2.526169,96.801187
le_chat_fast,news,011,dim7,Complementizers,0.516667,0.636364,-0.119697,0.045550,-2.627804,76.832845
le_chat_fast,news,011,dim9,Tree depth,8.322034,9.666667,-1.344633,0.259321,-5.185203,83.842498
le_chat_fast,news,011,dim10,LIX readability,37.711379,45.821793,-8.110414,1.367841,-5.929356,78.493458
le_chat_fast,news,011,dim11,Lexical diversity (MTLD),108.620366,62.368730,46.251635,6.738537,6.863750,57.419002
le_chat_fast,news,012,dim1,Subject drop,0.015625,0.023529,-0.007904,0.014436,-0.547536,49.411765
le_chat_fast,news,012,dim2,Subordination,0.383562,0.480687,-0.097125,0.016988,-5.717158,74.678112
le_chat_fast,news,012,dim3,NP length,2.361217,3.409420,-1.048204,0.134172,-7.812400,55.607482
le_chat_fast,news,012,dim4,Past tense,0.540984,0.280000,0.260984,0.041950,6.221356,51.757576
le_chat_fast,news,012,dim5,3rd person,27.942422,36.553525,-8.611103,1.719430,-5.008116,69.182689
le_chat_fast,news,012,dim6,Word length,5.034355,5.053391,-0.019036,0.062916,-0.302566,99.621871
le_chat_fast,news,012,dim7,Complementizers,0.550000,0.608696,-0.058696,0.045550,-1.288593,89.328063
le_chat_fast,news,012,dim9,Tree depth,7.421875,8.081395,-0.659520,0.259321,-2.543257,91.113831
le_chat_fast,news,012,dim10,LIX readability,38.602304,38.383804,0.218500,1.367841,0.159741,99.433972
le_chat_fast,news,012,dim11,Lexical diversity (MTLD),183.599691,94.800895,88.798796,6.738537,13.177756,51.634561
le_chat_fast,news,013,dim1,Subject drop,0.000000,0.000000,0.000000,0.014436,0.000000,100.000000
le_chat_fast,news,013,dim2,Subordination,0.487952,0.380711,0.107241,0.016988,6.312631,78.022185
le_chat_fast,news,013,dim3,NP length,3.079167,2.365854,0.713313,0.134172,5.316416,76.834219
le_chat_fast,news,013,dim4,Past tense,0.319149,0.766467,-0.447318,0.041950,-10.663220,0.000000
le_chat_fast,news,013,dim5,3rd person,33.744856,31.698113,2.046743,1.719430,1.190361,93.934653
le_chat_fast,news,013,dim6,Word length,5.380909,5.155143,0.225766,0.062916,3.588348,95.804320
le_chat_fast,news,013,dim7,Complementizers,0.395833,0.431034,-0.035201,0.045550,-0.772799,91.107078
le_chat_fast,news,013,dim9,Tree depth,8.709091,7.227848,1.481243,0.259321,5.712001,82.991993
le_chat_fast,news,013,dim10,LIX readability,45.692790,39.445573,6.247217,1.367841,4.567211,86.327785
le_chat_fast,news,013,dim11,Lexical diversity (MTLD),161.599701,115.162646,46.437054,6.738537,6.891267,71.264146
le_chat_fast,news,014,dim1,Subject drop,0.049180,0.000000,0.049180,0.014436,3.406707,0.000000
le_chat_fast,news,014,dim2,Subordination,0.335484,0.382716,-0.047232,0.016988,-2.780270,85.921178
le_chat_fast,news,014,dim3,NP length,2.370629,2.728682,-0.358053,0.134172,-2.668615,84.896298
le_chat_fast,news,014,dim4,Past tense,0.296875,0.057143,0.239732,0.041950,5.714762,19.248120
le_chat_fast,news,014,dim5,3rd person,14.249790,31.626506,-17.376716,1.719430,-10.106093,0.000000
le_chat_fast,news,014,dim6,Word length,5.465485,4.948161,0.517325,0.062916,8.222418,90.534700
le_chat_fast,news,014,dim7,Complementizers,0.357143,0.476190,-0.119048,0.045550,-2.613548,66.666667
le_chat_fast,news,014,dim9,Tree depth,7.500000,7.775000,-0.275000,0.259321,-1.060461,96.333333
le_chat_fast,news,014,dim10,LIX readability,46.746156,37.662289,9.083867,1.367841,6.641027,80.567671
le_chat_fast,news,014,dim11,Lexical diversity (MTLD),131.775564,63.298936,68.476628,6.738537,10.161943,48.035413
le_chat_fast,news,015,dim1,Subject drop,0.088889,0.000000,0.088889,0.014436,6.157307,0.000000
le_chat_fast,news,015,dim2,Subordination,0.338843,0.407843,-0.069000,0.016988,-4.061618,79.636538
le_chat_fast,news,015,dim3,NP length,3.400000,3.219219,0.180781,0.134172,1.347383,94.682918
le_chat_fast,news,015,dim4,Past tense,0.198020,0.292308,-0.094288,0.041950,-2.247645,52.384615
le_chat_fast,news,015,dim5,3rd person,15.741508,40.704070,-24.962563,1.719430,-14.517932,0.000000
le_chat_fast,news,015,dim6,Word length,5.468391,5.072840,0.395551,0.062916,6.286939,92.766587
le_chat_fast,news,015,dim7,Complementizers,0.772727,0.584615,0.188112,0.045550,4.129771,75.656109
le_chat_fast,news,015,dim9,Tree depth,6.750000,8.247312,-1.497312,0.259321,-5.773967,77.817603
le_chat_fast,news,015,dim10,LIX readability,41.354094,42.172314,-0.818220,1.367841,-0.598184,98.021430
le_chat_fast,news,015,dim11,Lexical diversity (MTLD),178.015677,91.040619,86.975058,6.738537,12.907113,51.141911
le_chat_thinking,academic,001,dim1,Subject drop,0.069767,0.000000,0.069767,0.012185,5.725811,0.000000
le_chat_thinking,academic,001,dim2,Subordination,0.535211,0.695652,-0.160441,0.020988,-7.644252,70.022883
le_chat_thinking,academic,001,dim3,NP length,2.861472,2.438596,0.422875,0.156208,2.707128,85.221753
le_chat_thinking,academic,001,dim4,Past tense,0.316239,0.680556,-0.364316,0.044566,-8.174835,0.000000
le_chat_thinking,academic,001,dim5,3rd person,28.938907,36.544850,-7.605944,1.478331,-5.144954,73.717239
le_chat_thinking,academic,001,dim6,Word length,4.818966,4.662942,0.156023,0.070790,2.204041,96.762308
le_chat_thinking,academic,001,dim7,Complementizers,0.588235,0.444444,0.143791,0.030356,4.736823,75.555556
le_chat_thinking,academic,001,dim9,Tree depth,8.340426,11.333333,-2.992908,0.213457,-14.021128,64.115646
le_chat_thinking,academic,001,dim10,LIX readability,41.341291,48.827747,-7.486456,1.445323,-5.179780,81.891093
le_chat_thinking,academic,001,dim11,Lexical diversity (MTLD),175.330276,70.805350,104.524926,10.482520,9.971355,40.383984
le_chat_thinking,academic,002,dim1,Subject drop,0.027027,0.023810,0.003218,0.012185,0.264060,88.095238
le_chat_thinking,academic,002,dim2,Subordination,0.594286,0.619718,-0.025433,0.020988,-1.211743,95.720477
le_chat_thinking,academic,002,dim3,NP length,3.610837,3.843575,-0.232738,0.156208,-1.489923,93.554460
le_chat_thinking,academic,002,dim4,Past tense,0.071429,0.019231,0.052198,0.044566,1.171258,26.923077
le_chat_thinking,academic,002,dim5,3rd person,40.065413,37.392138,2.673275,1.478331,1.808306,93.327724
le_chat_thinking,academic,002,dim6,Word length,4.661001,5.616453,-0.955452,0.070790,-13.497065,79.501140
le_chat_thinking,academic,002,dim7,Complementizers,0.375000,0.500000,-0.125000,0.030356,-4.117807,66.666667
le_chat_thinking,academic,002,dim9,Tree depth,10.315789,9.431818,0.883971,0.213457,4.141215,91.430891
le_chat_thinking,academic,002,dim10,LIX readability,47.267161,54.178710,-6.911550,1.445323,-4.782010,85.377692
le_chat_thinking,academic,002,dim11,Lexical diversity (MTLD),106.179338,73.933649,32.245688,10.482520,3.076139,69.630920
le_chat_thinking,academic,003,dim1,Subject drop,0.016949,0.066667,-0.049718,0.012185,-4.080314,0.000000
le_chat_thinking,academic,003,dim2,Subordination,0.277108,0.449612,-0.172504,0.020988,-8.219000,37.748568
